x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5419437.08573265,3172761.299872,2012,511,1,913,511,5,2012,362,1,342,362,6,2012,129,1,684,129,4,2012,372,1,-307,372,5,316,Forest,1512,2292,-339,2391,2679,-627
5722827.08573265,3035811.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,Forest,2444,3878,-1168,2132,2524,-630
5948517.08573265,3103911.299872,2016,1646,1,1079,1646,15,2016,1859,1,478,1859,22,2016,825,1,662,825,18,2016,2031,1,-499,2031,24,319,Forest,2370,2976,-491,2941,3486,-883
5825007.08573265,3145371.299872,1985,269,34,1304,7,3,2011,142,2,547,71,3,0,0,0,0,0,0,1985,194,34,-508,5,3,321,Forest,2108,2681,-535,1240,1672,-531
5729577.08573265,3085551.299872,2011,535,1,1185,535,6,2011,517,1,540,517,8,2011,258,1,591,258,7,2011,529,1,-581,529,6,329,Forest,2470,3616,-1156,3014,3483,-840
5339547.08573265,3046311.299872,1985,33,34,1307,0,0,2014,112,5,497,22,2,1985,52,34,723,1,1,1985,179,34,-470,5,2,331,Forest,1241,1958,-385,1625,1975,-488
5882007.08573265,3117561.299872,1985,118,34,1196,3,1,2013,47,1,465,47,1,2003,61,1,710,61,2,1985,69,34,-512,2,1,340,Forest,2546,3583,-1003,2262,2585,-647
5576517.08573265,3220521.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,Forest,1932,2920,-1037,1370,1773,-570
5876757.08573265,3103611.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,953,2,-762,476,7,351,Forest,2253,3211,-858,2917,3600,-1039
5265267.08573265,3223701.299872,1985,200,34,1242,5,1,1989,239,1,460,239,4,1989,164,1,667,164,6,1989,344,1,-283,344,3,354,Forest,2307,3408,-955,2498,2748,-622
5380437.08573265,3270621.299872,1985,86,34,887,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,104,34,-269,3,2,356,Forest,2603,3114,-507,3070,3585,-1092
5245497.08573265,2913141.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,Forest,2260,3336,-1042,1257,2097,-857
5448027.08573265,3116811.299872,1985,779,11,1516,70,5,1985,718,8,794,89,6,1988,384,1,546,384,7,1985,660,11,-966,60,4,365,Forest,2560,3116,-622,2088,2392,-535
6358917.08573265,3165711.299872,0,0,0,0,0,0,0,0,0,0,0,0,2013,89,3,682,29,2,0,0,0,0,0,0,371,Forest,2526,3277,-720,2303,3082,-795
5620497.08573265,3286911.299872,1985,282,34,801,8,5,1985,82,34,387,2,1,2012,47,7,649,6,1,1985,285,34,-235,8,4,372,Forest,1811,3332,-1123,1505,2224,-799
6022077.08573265,2917521.299872,2006,102,13,1010,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,Forest,2591,3497,-945,2165,3109,-976
6042837.08573265,2878341.299872,2000,2371,1,1049,2371,23,2000,1862,1,492,1862,35,2000,566,1,581,566,10,2000,2293,1,-530,2293,21,378,Forest,2135,3237,-982,1469,1855,-498
5691417.08573265,3278391.299872,0,0,0,0,0,0,2016,169,1,516,169,3,2016,68,3,730,22,2,2016,234,1,-554,234,3,379,Forest,1586,2278,-353,2014,2356,-608
5325417.08573265,3019761.299872,2018,832,1,1074,832,10,2018,672,1,496,672,12,2018,321,1,596,321,8,2018,802,1,-551,802,13,380,Forest,2112,3230,-1072,1230,1766,-532
5327037.08573265,2955951.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,Forest,1843,2590,-554,2040,2646,-576
6205137.08573265,3204501.299872,0,0,0,0,0,0,0,0,0,0,0,0,2004,20,15,604,1,0,0,0,0,0,0,0,383,Forest,2389,3564,-1305,1439,1688,-393
5629827.08573265,3315681.299872,2015,937,1,1423,937,11,2015,771,1,608,771,13,2014,236,3,624,78,6,2015,808,1,-714,808,18,384,Forest,1508,4169,-1889,2244,2558,-556
5865777.08573265,3285351.299872,2018,1343,1,1091,1343,13,2018,796,1,490,796,19,2017,201,2,678,100,5,2018,1087,1,-506,1087,13,389,Forest,1326,1960,-225,2018,2335,-635
5846487.08573265,3200721.299872,1992,875,1,889,875,6,1992,285,1,401,285,2,1986,170,6,720,28,2,1992,408,1,-369,408,3,390,Forest,1526,2093,-388,1759,1983,-328
5708697.08573265,3112881.299872,0,0,0,0,0,0,1985,413,2,1159,206,3,0,0,0,0,0,0,0,0,0,0,0,0,393,Forest,2346,3128,-689,2117,2329,-382
6159387.08573265,3297981.299872,1993,248,1,1679,248,2,1988,293,3,691,97,3,1988,250,3,684,83,6,1993,304,2,-938,152,3,395,Forest,2491,3440,-897,2226,2588,-783
5669847.08573265,3157161.299872,1985,600,1,1154,600,3,1985,385,1,750,385,2,1985,123,1,484,123,3,1985,673,1,-405,673,3,398,Forest,2753,3727,-986,741,2167,-1473
5428707.08573265,2883561.299872,1997,177,1,1422,177,3,0,0,0,0,0,0,1985,16,20,696,0,0,0,0,0,0,0,0,401,Forest,1304,1917,-364,1261,1743,-473
6001317.08573265,3243531.299872,1994,43,25,1352,1,0,2002,81,1,483,81,1,1985,16,34,729,0,0,1990,183,1,-371,183,3,406,Forest,1512,2677,-639,1302,1462,-184
5303517.08573265,2908941.299872,1985,446,34,640,13,4,1985,146,34,316,4,2,1985,32,34,643,0,0,1985,348,34,-176,10,3,407,Forest,2177,2929,-646,1532,1917,-445
5330157.08573265,3062961.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,Forest,2212,3007,-782,2695,3125,-958
5719107.08573265,3312711.299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Forest,2397,3061,-580,2659,3265,-1060
6197847.08573265,2680581.299872,1996,29,23,1757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,Forest,2375,3184,-605,2429,2655,-603
5576877.08573265,3259581.299872,1985,109,4,1063,27,1,2007,93,6,436,15,1,0,0,0,0,0,0,1985,34,34,-435,1,0,414,Forest,2259,3118,-756,2232,2668,-771
5711697.08573265,3059031.299872,1985,100,34,833,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,189,34,-185,5,2,417,Forest,1642,2195,-535,1308,1819,-610
6213987.08573265,2967051.299872,0,0,0,0,0,0,0,0,0,0,0,0,1997,24,1,734,24,1,1996,114,2,-541,57,1,422,Forest,1341,2015,-269,2223,2437,-505
5955567.08573265,3402561.299872,1985,173,18,975,9,1,1985,52,17,501,3,0,1992,96,6,590,16,2,1993,229,2,-418,114,2,428,Forest,2345,3746,-957,2537,2878,-656
5801967.08573265,3223011.299872,1985,253,34,1801,7,1,1985,78,34,769,2,0,2010,100,9,681,11,2,1985,216,34,-847,6,1,429,Forest,2479,3464,-1013,2472,2904,-741
6349257.08573265,3154191.299872,2006,815,1,1462,815,8,2006,648,1,679,648,6,2006,253,1,572,253,5,2006,755,1,-827,755,7,430,Forest,2323,3411,-903,2688,3161,-745
6175437.08573265,3104691.299872,1996,86,23,992,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,Forest,2670,3256,-661,2040,2457,-701
