x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5595350.39972337,3489570.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,454,1,2230,454,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,128,10,-169,12,1,55,Forest
5513690.39972337,3666090.83462041,1990,592,1,46,592,3,1990,378,4,162,94,2,1990,501,1,63,501,2,1985,1052,1,3099,1052,5,1991,92,30,986,3,0,1995,196,9,307,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Forest
5282090.39972337,3380970.83462041,2013,121,1,260,121,2,1985,182,1,681,182,5,0,0,0,0,0,0,1985,1141,5,4440,228,3,0,0,0,0,0,0,0,0,0,0,0,0,1992,137,1,635,137,2,2004,456,2,3222,228,2,1985,566,5,2771,113,1,1985,426,1,-559,426,2,57,Forest
5649650.39972337,3707490.83462041,1999,553,2,335,276,5,0,0,0,0,0,0,1999,890,2,534,445,5,2002,1171,2,3499,585,4,0,0,0,0,0,0,1999,580,2,1041,290,1,1999,179,2,465,89,1,1989,333,32,3395,10,0,0,0,0,0,0,0,1999,568,2,-1323,284,1,58,Forest
5538710.39972337,3784020.83462041,0,0,0,0,0,0,0,0,0,0,0,0,2007,140,1,387,140,2,0,0,0,0,0,0,2003,498,1,1448,498,4,2003,342,3,549,114,4,2006,183,1,677,183,4,1996,855,10,2593,85,4,0,0,0,0,0,0,2000,681,7,-548,97,7,59,Forest
5571530.39972337,3400440.83462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,504,28,3562,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,363,7,2615,51,1,0,0,0,0,0,0,60,Forest
5566460.39972337,3400890.83462041,2007,34,14,342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1516,2,1676,758,7,0,0,0,0,0,0,1985,861,2,679,430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Forest
5502740.39972337,3393930.83462041,0,0,0,0,0,0,1991,342,1,432,342,7,0,0,0,0,0,0,1986,732,18,2852,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,435,2,1889,217,3,0,0,0,0,0,0,63,Forest
5667200.39972337,3415320.83462041,1989,100,32,256,3,1,0,0,0,0,0,0,2011,218,1,255,218,2,0,0,0,0,0,0,2011,831,1,1535,831,7,2011,524,1,591,524,8,2011,222,1,718,222,8,2011,879,3,3227,293,4,0,0,0,0,0,0,2011,814,1,-668,814,7,64,Forest
5461970.39972337,3490950.83462041,2005,129,16,289,8,1,2013,337,1,407,337,4,2013,292,2,328,146,3,2018,643,3,4466,214,1,2013,1690,1,591,1690,9,2013,732,1,353,732,6,2010,236,11,700,21,3,2013,2527,1,1570,2527,8,2017,410,4,2671,102,1,2013,628,1,-582,628,4,65,Forest
