x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5662494.24724638,2248151.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,868,1,4080,868,4,1985,8,29,1826,0,0,1985,38,17,777,2,0,1985,44,15,619,2,1,0,0,0,0,0,0,1985,770,1,2738,770,4,1985,196,16,-853,12,3,39,Forest
5567574.24724638,2326481.69586083,1985,91,6,453,15,1,0,0,0,0,0,0,1985,201,1,474,201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Forest
5354214.24724638,2264801.69586083,2011,70,10,257,7,2,0,0,0,0,0,0,2016,61,5,203,12,1,0,0,0,0,0,0,2019,280,2,1581,140,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,378,9,2911,42,1,0,0,0,0,0,0,0,0,0,0,0,0,41,Forest
5475264.24724638,2256761.69586083,0,0,0,0,0,0,0,0,0,0,0,0,1985,123,1,294,123,2,1985,1028,11,3405,93,4,2005,307,1,1515,307,3,1985,152,36,595,4,2,1985,170,11,737,15,3,1996,927,25,2436,37,5,1985,856,11,2233,77,4,1985,260,36,-684,7,2,42,Forest
5648184.24724638,2351381.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,317,2,1674,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Forest
5465154.24724638,2154161.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,167,2,3069,83,1,1985,196,7,1614,28,2,1985,76,8,884,9,1,2006,98,1,555,98,3,1985,173,8,3164,21,1,0,0,0,0,0,0,2006,256,1,-794,256,4,44,Forest
5522304.24724638,2319071.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,438,10,4059,43,1,2000,102,3,1857,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,791,2,3036,395,5,0,0,0,0,0,0,0,0,0,0,0,0,45,Forest
5552724.24724638,2352311.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,172,2,1576,86,2,1985,25,26,720,0,0,1985,43,14,619,3,0,1985,85,36,2928,2,0,0,0,0,0,0,0,1997,231,1,-750,231,2,46,Forest
5702004.24724638,2255411.69586083,2009,44,12,289,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,255,19,3042,13,1,1985,122,36,1730,3,1,0,0,0,0,0,0,1985,139,10,641,13,3,2009,377,12,3001,31,3,1985,703,10,2102,70,4,1985,190,17,-841,11,1,47,Forest
5412984.24724638,2209061.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,685,1,3922,685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,730,1,2543,730,3,0,0,0,0,0,0,48,Forest
5491524.24724638,2341241.69586083,2013,331,1,231,331,4,2013,270,1,442,270,4,2013,495,1,245,495,6,1985,1064,2,3357,532,3,1990,446,1,1459,446,4,2013,535,1,622,535,4,2013,284,1,743,284,5,1985,494,10,2712,49,2,0,0,0,0,0,0,2013,655,1,-747,655,3,49,Forest
5757864.24724638,2277821.69586083,0,0,0,0,0,0,0,0,0,0,0,0,1991,82,1,276,82,2,1985,191,18,3014,10,0,1996,467,1,1265,467,6,1996,365,1,460,365,10,1996,174,1,733,174,8,2003,289,18,2615,16,1,1985,189,18,1994,10,1,1996,449,1,-512,449,10,50,Forest
5365314.24724638,2247131.69586083,0,0,0,0,0,0,0,0,0,0,0,0,2000,240,1,617,240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,Forest
5408334.24724638,2234801.69586083,0,0,0,0,0,0,2000,176,1,787,176,2,0,0,0,0,0,0,1985,369,3,3277,123,2,1996,415,1,2568,415,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,480,1,3669,480,3,0,0,0,0,0,0,0,0,0,0,0,0,52,Forest
5551764.24724638,2189411.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,563,1,3023,563,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,308,1,1944,308,1,0,0,0,0,0,0,53,Forest
5590944.24724638,2279591.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1098,1,4285,1098,4,0,0,0,0,0,0,1990,97,5,650,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,912,1,2814,912,4,1996,87,2,-808,43,0,54,Forest
5518374.24724638,2178971.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,326,1,1644,326,3,1985,67,36,528,1,0,1994,50,27,223,1,1,2019,62,2,738,31,1,0,0,0,0,0,0,2014,143,7,1048,20,2,1993,111,13,-78,8,2,55,Forest
5651214.24724638,2347181.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,938,2,4182,469,4,0,0,0,0,0,0,1995,46,13,644,3,1,0,0,0,0,0,0,2005,304,1,3063,304,1,0,0,0,0,0,0,1993,104,11,-753,9,1,56,Forest
5573094.24724638,2182391.69586083,2015,132,6,275,22,2,2015,176,6,365,29,4,2015,187,1,283,187,4,1985,299,1,2287,299,2,1985,66,36,1126,1,0,2015,431,1,387,431,5,2015,217,1,582,217,7,2015,684,6,1815,114,4,2013,333,8,1160,41,3,2015,647,1,-347,647,7,57,Forest
5641194.24724638,2438261.69586083,0,0,0,0,0,0,0,0,0,0,0,0,2007,726,1,333,726,7,2002,382,7,3092,54,1,2007,703,1,1700,703,4,2007,645,1,657,645,3,2007,578,1,653,578,12,1985,625,36,2846,17,2,2007,1202,1,1988,1202,6,2007,1710,1,-838,1710,10,58,Forest
5384364.24724638,2213711.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,614,1,1753,614,4,1985,288,12,464,24,2,1998,266,4,238,66,6,0,0,0,0,0,0,1998,803,3,1314,267,5,0,0,0,0,0,0,1997,347,8,-106,43,4,59,Forest
5502414.24724638,2181161.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,224,6,2435,37,2,0,0,0,0,0,0,1993,105,1,430,105,2,0,0,0,0,0,0,1995,206,1,2157,206,2,2009,156,12,1531,13,1,2012,84,1,-440,84,1,60,Forest
5490564.24724638,2211041.69586083,0,0,0,0,0,0,1985,285,1,801,285,7,1985,520,1,873,520,7,1985,542,36,2721,15,3,1985,1643,1,2303,1643,6,1985,1480,1,1498,1480,7,1997,135,2,625,67,2,1985,1493,1,3347,1493,11,1992,86,29,1500,2,0,0,0,0,0,0,0,61,Forest
5647314.24724638,2193131.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,247,36,1406,6,3,1985,91,36,744,2,1,0,0,0,0,0,0,1985,228,36,2452,6,2,0,0,0,0,0,0,1985,228,36,-758,6,3,62,Forest
5410974.24724638,2221271.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,902,15,2867,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,160,9,2454,17,0,2015,390,6,1646,65,1,0,0,0,0,0,0,63,Forest
5498814.24724638,2300951.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,493,1,2704,493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,147,1,-400,147,3,64,Forest
5458074.24724638,2254241.69586083,0,0,0,0,0,0,0,0,0,0,0,0,1993,510,1,661,510,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,Forest
5780964.24724638,2275961.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,290,8,1644,36,2,1985,160,1,-286,160,2,66,Forest
5416584.24724638,2120531.69586083,1995,46,26,223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,277,13,1306,21,3,1985,78,36,605,2,2,0,0,0,0,0,0,1996,651,25,2503,26,3,0,0,0,0,0,0,1985,163,36,-669,4,2,67,Forest
5540964.24724638,2209091.69586083,2018,166,3,267,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1021,1,2960,1021,5,0,0,0,0,0,0,0,0,0,0,0,0,68,Forest
5694084.24724638,2275211.69586083,0,0,0,0,0,0,2019,75,2,460,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,351,5,2760,70,2,0,0,0,0,0,0,0,0,0,0,0,0,69,Forest
5342844.24724638,2247341.69586083,2020,145,1,242,145,2,0,0,0,0,0,0,0,0,0,0,0,0,1988,703,1,3683,703,1,0,0,0,0,0,0,1985,138,1,651,138,2,0,0,0,0,0,0,1995,303,1,3336,303,1,1988,797,1,2474,797,2,1985,205,1,-733,205,2,70,Forest
5748474.24724638,2404181.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,252,4,1492,63,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,423,4,2998,105,1,2005,670,2,2750,335,2,2005,244,2,-662,122,3,71,Forest
5584884.24724638,2337461.69586083,2003,60,18,238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,186,36,2845,5,0,0,0,0,0,0,0,2007,209,1,-691,209,2,72,Forest
5634774.24724638,2455481.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,88,36,1519,2,1,1998,106,3,574,35,2,0,0,0,0,0,0,1985,545,1,2349,545,2,0,0,0,0,0,0,1985,66,36,-689,1,1,73,Forest
5485524.24724638,2260631.69586083,1985,194,1,559,194,4,1985,198,1,859,198,3,1985,118,6,916,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,357,1,-1287,357,2,74,Forest
5653884.24724638,2198111.69586083,1985,138,2,336,69,2,0,0,0,0,0,0,1986,297,1,464,297,6,1985,916,2,3234,458,5,1986,294,1,1769,294,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,974,2,2009,487,7,1985,174,1,-873,174,2,75,Forest
5445594.24724638,2265341.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,112,25,3213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,76,Forest
5543964.24724638,2183471.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,484,18,2456,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,389,5,1370,77,2,0,0,0,0,0,0,77,Forest
5510784.24724638,2279771.69586083,0,0,0,0,0,0,2005,40,16,420,2,0,1985,212,4,314,53,3,1985,1381,1,4976,1381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,783,1,3489,783,2,2005,201,2,-843,100,4,78,Forest
5773314.24724638,2429801.69586083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,142,3,1616,47,3,1990,94,6,582,15,2,1991,125,2,718,62,4,1985,113,36,3070,3,0,0,0,0,0,0,0,1985,62,29,-726,2,1,79,Forest
5409714.24724638,2124911.69586083,0,0,0,0,0,0,0,0,0,0,0,0,1985,551,2,553,275,4,1997,464,1,3410,464,1,1985,369,7,1993,52,1,1985,366,7,1052,52,1,1985,143,7,496,20,1,1985,651,2,3307,325,3,1985,273,7,1571,39,0,1985,462,7,-1037,66,1,80,Forest
5690544.24724638,2434721.69586083,1985,495,6,265,82,6,1988,539,2,512,269,8,1989,520,1,501,520,6,0,0,0,0,0,0,1985,485,8,1836,60,3,1985,587,6,659,97,4,1985,324,6,685,54,4,1985,348,36,3340,9,1,1989,1268,1,2233,1268,5,1989,496,2,-957,248,3,81,Forest
