x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5102036.19904061,4091743.5798384,1991,869,1,288,869,1,1992,606,1,-268,606,1,1992,60,1,821,60,0,0,0,0,0,0,0,87,Forest,2258,2975,-490,1534,1707,-216
5305376.19904061,3994693.5798384,0,0,0,0,0,0,2000,40,19,267,2,1,0,0,0,0,0,0,1996,189,23,-76,8,2,88,Forest,1570,2428,-813,1498,2251,-886
5114966.19904061,4082833.5798384,1992,703,4,852,175,1,1991,505,1,132,505,1,0,0,0,0,0,0,0,0,0,0,0,0,89,Forest,1833,2489,-426,1727,2187,-467
5188256.19904061,4083583.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1985,73,1,717,73,2,0,0,0,0,0,0,90,Forest,1256,1862,-274,2298,2842,-829
5046806.19904061,3985813.5798384,2010,893,1,1015,893,12,2010,576,1,423,576,5,0,0,0,0,0,0,2010,811,1,-416,811,6,91,Forest,1848,2380,-348,1524,1830,-311
5164496.19904061,4102393.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,Forest,1473,1928,-305,2317,3597,-1313
5248166.19904061,4117573.5798384,2015,1403,1,947,1403,10,2015,743,1,424,743,12,2015,187,1,666,187,5,2015,930,1,-529,930,8,93,Forest,2712,3251,-541,2485,2865,-575
5267636.19904061,4146463.5798384,1997,176,2,1376,88,2,1985,200,1,441,200,4,1993,73,1,767,73,1,0,0,0,0,0,0,94,Forest,1354,1884,-385,1251,1489,-338
5201276.19904061,4117663.5798384,1985,164,1,724,164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Forest,1730,2709,-727,1553,2553,-951
5264756.19904061,4025683.5798384,1985,355,3,1348,118,1,1985,423,8,691,52,3,1985,198,8,553,24,3,1985,225,18,-878,12,1,96,Forest,1340,1899,-466,1475,1803,-391
5115746.19904061,4020583.5798384,0,0,0,0,0,0,0,0,0,0,0,0,1990,92,29,763,3,1,0,0,0,0,0,0,97,Forest,2340,2855,-659,2901,3148,-570
5108576.19904061,4026553.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,Forest,1988,3383,-1073,1977,2940,-971
5024216.19904061,3979093.5798384,1985,247,3,1929,82,1,2018,181,1,1004,181,1,2018,106,1,523,106,1,1988,320,2,-1004,160,2,99,Forest,1870,2275,-380,2008,2804,-740
5284976.19904061,4100383.5798384,2008,540,1,1058,540,5,1985,351,33,331,10,3,1998,175,21,750,8,4,2008,428,1,-424,428,6,100,Forest,2433,3204,-859,2350,2548,-430
5117636.19904061,4016533.5798384,0,0,0,0,0,0,1991,313,8,426,39,1,0,0,0,0,0,0,0,0,0,0,0,0,101,Forest,2595,3896,-1210,3006,3226,-581
5273756.19904061,3987133.5798384,0,0,0,0,0,0,2013,221,6,546,36,3,2011,55,8,740,6,1,0,0,0,0,0,0,102,Forest,2204,2532,-267,1701,1978,-270
5270096.19904061,4037293.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Forest,1121,1765,-389,1214,1854,-601
5034116.19904061,3983473.5798384,2003,314,16,751,19,3,2010,174,9,315,19,4,2010,47,9,682,5,1,2009,240,10,-300,24,4,104,Forest,2113,2502,-462,1917,2191,-352
5182796.19904061,4109623.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,Forest,2956,4006,-804,2813,3054,-535
5221166.19904061,3997663.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,Forest,2503,3638,-1033,2437,2745,-497
5211716.19904061,4079353.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,827,1,-485,827,7,107,Forest,1700,2126,-409,1746,2167,-534
5235566.19904061,3982273.5798384,1985,233,1,828,233,4,1985,121,34,413,3,2,1985,84,34,686,2,2,1985,258,34,-337,7,4,108,Forest,1733,2172,-430,1942,2129,-361
5182976.19904061,3972643.5798384,0,0,0,0,0,0,1994,26,25,389,1,0,0,0,0,0,0,0,1992,50,27,-358,1,0,109,Forest,2292,3444,-879,2147,2901,-859
5198726.19904061,4158853.5798384,2002,202,1,1744,202,1,2002,345,1,796,345,4,1999,169,1,641,169,3,2002,210,1,-968,210,1,110,Forest,1686,2194,-279,1789,2163,-493
5268356.19904061,3967153.5798384,2000,568,1,819,568,8,2000,383,1,298,383,4,2000,168,1,733,168,2,2000,367,1,-241,367,3,111,Forest,2029,2952,-820,1919,2482,-736
5102996.19904061,4069453.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,Forest,322,749,7,449,814,-10
5260886.19904061,3979303.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,Forest,3090,3983,-788,2895,3163,-539
5309576.19904061,3997063.5798384,1989,146,13,1616,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,30,-633,0,0,114,Forest,1301,1906,-326,2233,2875,-639
5311196.19904061,4015873.5798384,2006,931,1,1165,931,4,2004,689,2,409,344,9,2004,350,1,669,350,10,2004,1021,3,-360,340,8,115,Forest,1459,2202,-704,1470,2127,-581
5200376.19904061,3997753.5798384,2013,325,1,994,325,1,2004,120,15,520,8,1,0,0,0,0,0,0,1985,252,4,-479,63,1,116,Forest,2115,2652,-509,2484,3045,-730
5210036.19904061,4047373.5798384,2003,461,16,1142,28,2,2016,266,1,517,266,3,2016,137,1,758,137,4,2016,447,3,-550,149,4,117,Forest,1294,1847,-248,2350,2515,-377
5252486.19904061,3988063.5798384,1985,1695,7,264,242,4,1985,1081,7,68,154,5,1990,323,1,680,323,3,1985,1382,7,164,197,4,118,Forest,2958,3463,-691,2414,2796,-519
5262206.19904061,4138423.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,46,22,-638,2,0,119,Forest,2216,2706,-397,2860,3040,-506
5264846.19904061,4062583.5798384,2002,1634,1,1127,1634,13,2002,1195,1,403,1195,13,2002,310,1,767,310,5,2002,1716,1,-381,1716,7,120,Forest,1806,2672,-653,1674,2355,-610
5216786.19904061,4128583.5798384,1985,236,34,1235,6,1,0,0,0,0,0,0,2013,164,6,678,27,3,1985,244,34,-502,7,1,121,Forest,2622,3061,-461,2223,2543,-508
5043596.19904061,4021873.5798384,0,0,0,0,0,0,0,0,0,0,0,0,2005,45,1,767,45,2,2005,133,1,-446,133,3,122,Forest,1352,1726,-263,1374,1640,-317
5210966.19904061,4146463.5798384,0,0,0,0,0,0,2009,79,2,304,39,2,2009,53,1,742,53,2,0,0,0,0,0,0,123,Forest,1200,1663,-247,1425,1780,-260
5185406.19904061,4016083.5798384,0,0,0,0,0,0,1997,114,1,289,114,3,0,0,0,0,0,0,1985,423,1,146,423,11,124,Forest,1706,2254,-410,1612,1777,-241
5195306.19904061,4001983.5798384,2002,238,17,578,14,1,0,0,0,0,0,0,2000,53,19,786,2,0,1993,167,26,-96,6,1,125,Forest,3067,3564,-731,2652,3063,-663
5058296.19904061,3990613.5798384,2018,422,1,1655,422,3,2016,222,3,687,74,2,2016,137,3,743,45,5,2018,343,1,-773,343,3,126,Forest,1288,1741,-406,1174,1427,-277
5179316.19904061,4131043.5798384,0,0,0,0,0,0,0,0,0,0,0,0,2004,29,15,713,1,1,1998,11,21,-315,0,0,127,Forest,1705,2220,-407,1863,2111,-351
5127176.19904061,4016383.5798384,1999,488,1,864,488,4,1999,264,1,386,264,3,1999,136,1,704,136,4,1999,427,1,-322,427,5,128,Forest,2051,2568,-345,1770,2689,-609
5338796.19904061,4011733.5798384,2018,1674,1,1117,1674,13,2018,1235,1,401,1235,29,2018,525,1,760,525,26,2018,1658,1,-445,1658,30,129,Forest,1349,2277,-834,1462,2209,-759
5131556.19904061,4066783.5798384,1989,223,2,1217,111,3,0,0,0,0,0,0,0,0,0,0,0,0,1985,170,2,-530,85,1,130,Forest,2228,3030,-947,2440,2849,-725
5313596.19904061,4123153.5798384,1985,211,1,1731,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Forest,1746,2342,-403,1741,1873,-232
5203106.19904061,4057933.5798384,1998,360,1,700,360,4,1994,21,25,293,0,0,0,0,0,0,0,0,1993,172,3,-173,57,2,132,Forest,1795,2789,-700,1727,3034,-862
5083706.19904061,3994513.5798384,2018,972,1,1533,972,13,2018,829,1,610,829,16,2018,353,1,657,353,12,2018,1016,1,-732,1016,11,133,Forest,1699,1975,-216,2606,3308,-876
5268986.19904061,3969973.5798384,2014,727,1,994,727,10,2014,428,1,407,428,8,2014,217,1,736,217,11,2014,614,1,-417,614,10,134,Forest,2507,3039,-392,2476,2886,-522
5229056.19904061,3989983.5798384,1996,757,12,1009,63,5,1985,217,34,473,6,1,1999,45,3,710,15,1,1985,345,34,-391,10,2,135,Forest,1691,2776,-816,1681,2453,-707
5154116.19904061,4043893.5798384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,Forest,2332,3479,-873,2266,3344,-1253
5227466.19904061,4002133.5798384,1992,317,27,1768,11,1,0,0,0,0,0,0,1990,700,1,595,700,6,0,0,0,0,0,0,137,Forest,2159,2883,-618,2111,2697,-702
5254796.19904061,4002643.5798384,1985,272,1,1309,272,4,1985,176,1,485,176,5,1985,108,1,732,108,3,1985,344,1,-434,344,5,138,Forest,1193,2105,-630,1186,3008,-1563
5251886.19904061,3970063.5798384,2015,1579,4,1136,394,8,2015,1312,3,505,437,11,2015,500,4,539,125,7,2015,1617,4,-568,404,10,139,Forest,1799,2444,-306,2061,2555,-602
