x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
4569745.445783537,2674863.9343260643,2005,213,1,206,213,3,2005,377,1,337,377,4,2005,420,1,229,420,4,0,0,0,0,0,0,2005,1126,1,960,1126,8,2005,757,1,346,757,10,2005,216,1,694,216,4,2005,1690,1,1750,1690,4,1985,131,22,1419,5,0,2005,807,1,-429,807,8,39,Forest
4571112.921714181,2633788.2776310355,0,0,0,0,0,0,2007,74,14,397,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,974,1,801,974,9,2011,628,1,294,628,9,2011,358,1,788,358,9,2009,523,3,2076,174,3,0,0,0,0,0,0,2011,933,1,-161,933,9,40,Forest
4626990.4059820045,2782217.5462633255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,567,1,926,567,5,1985,157,36,349,4,1,2005,52,1,697,52,1,1999,466,6,1949,77,2,0,0,0,0,0,0,1985,341,36,-201,9,3,41,Forest
4718332.733494876,2649589.7829529494,1991,11,30,243,0,0,2011,134,10,312,13,2,1985,184,3,268,61,4,1985,495,13,2970,38,1,2017,219,4,1314,54,1,1987,172,1,432,172,2,1985,62,3,721,20,2,2011,658,10,2274,65,2,0,0,0,0,0,0,1985,148,36,-529,4,2,42,Forest
4706370.035649239,2879419.356556401,2009,196,12,237,16,2,1985,262,5,404,52,3,1989,254,1,341,254,4,1985,475,25,2323,19,1,2007,503,4,580,125,7,2017,415,1,863,415,9,2011,220,7,725,31,5,2010,1766,5,1686,353,7,1985,200,25,1355,8,1,2011,660,2,-234,330,7,43,Forest
4532038.416600409,2705991.5990510904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1917,36,3600,53,5,1985,541,1,1675,541,5,1985,264,1,752,264,6,2011,81,10,864,8,1,1985,861,1,2873,861,4,1995,737,4,2246,184,3,0,0,0,0,0,0,44,Forest
4665291.522495329,2824499.732097356,1985,363,3,137,121,4,1987,197,1,341,197,2,0,0,0,0,0,0,0,0,0,0,0,0,1985,367,3,646,122,4,2019,135,2,277,67,2,2011,53,10,762,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,199,1,-185,199,3,45,Forest
4670461.243698872,2681804.044751342,2013,117,1,211,117,2,2002,21,19,314,1,0,2013,90,8,182,11,2,1985,203,12,1934,16,1,1991,89,1,676,89,1,0,0,0,0,0,0,1991,99,1,746,99,3,1996,263,25,1519,10,1,0,0,0,0,0,0,1991,254,1,-144,254,3,46,Forest
4727225.5602656705,2846696.37328503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,347,2,1787,173,2,2017,195,4,644,48,2,1985,86,36,239,2,1,1985,68,36,715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,278,36,-56,7,3,47,Forest
4673928.788430079,2849839.3832466844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,166,8,646,20,2,1989,49,32,325,1,0,2005,68,1,708,68,2,0,0,0,0,0,0,0,0,0,0,0,0,2015,136,6,-287,22,2,48,Forest
