x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
3001358.82587731,3415484.09140269,0,0,0,0,0,0,0,0,0,0,0,0,1999,58,21,530,2,0,0,0,0,0,0,0,1987,272,33,1839,8,0,1992,196,28,800,7,0,0,0,0,0,0,0,1987,487,33,3659,14,0,0,0,0,0,0,0,1987,173,33,-818,5,0,47,Forest
3139778.82587731,3633374.09140269,1986,176,7,311,25,1,1986,150,7,539,21,1,0,0,0,0,0,0,1992,900,1,4127,900,2,0,0,0,0,0,0,0,0,0,0,0,0,1987,141,1,731,141,4,2011,439,1,2827,439,1,1992,1211,1,2677,1211,4,0,0,0,0,0,0,48,Forest
3137318.82587731,3496994.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1347,34,5153,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,390,30,3151,13,0,0,0,0,0,0,0,49,Forest
3149228.82587731,3382874.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,365,1,-429,365,2,50,Forest
2994218.82587731,3404504.09140269,0,0,0,0,0,0,2012,157,6,480,26,1,0,0,0,0,0,0,1991,1189,6,4443,198,2,0,0,0,0,0,0,0,0,0,0,0,0,1986,215,1,731,215,4,2012,679,9,3262,75,2,0,0,0,0,0,0,0,0,0,0,0,0,51,Forest
3155138.82587731,3685844.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1253,1,3209,1253,4,2020,475,1,1175,475,3,0,0,0,0,0,0,0,0,0,0,0,0,2020,936,1,2660,936,4,0,0,0,0,0,0,0,0,0,0,0,0,52,Forest
3144158.82587731,3517544.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,527,21,4440,25,1,1999,318,1,1497,318,2,1999,112,1,617,112,1,2015,49,5,746,9,3,1999,575,1,3422,575,2,2001,316,19,2989,16,1,0,0,0,0,0,0,53,Forest
3070238.82587731,3478904.09140269,2002,65,18,382,3,0,2003,82,17,706,4,1,2001,147,2,432,73,1,0,0,0,0,0,0,2005,116,15,2047,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1531,1,3701,1531,5,0,0,0,0,0,0,0,0,0,0,0,0,54,Forest
3180608.82587731,3432944.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1058,1,4632,1058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1095,1,2979,1095,4,0,0,0,0,0,0,55,Forest
3034208.82587731,3548564.09140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1423,35,2728,40,3,2016,693,5,372,138,1,2011,384,10,84,38,1,2011,213,1,828,213,3,0,0,0,0,0,0,1986,703,35,1526,20,3,2011,613,10,69,61,2,56,Forest
