x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4186479.40655172,3946542.44389519,2014,1036,1,857,1036,4,2014,818,5,547,163,6,2012,240,7,620,34,3,2014,716,1,-342,716,6,20,Forest,1694,2743,-774,1694,2743,-774
4686429.40655172,5204922.44389519,0,0,0,0,0,0,1990,90,4,477,22,2,0,0,0,0,0,0,0,0,0,0,0,0,30,Forest,1806,2919,-753,1806,2919,-753
4336239.40655172,4560162.44389519,1993,121,26,1111,4,0,0,0,0,0,0,0,1989,25,24,612,1,0,1992,212,16,-486,13,1,33,Forest,1614,3568,-801,1614,3568,-801
4421049.40655172,4332492.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Forest,1397,3005,-934,1397,3005,-934
4344039.40655172,4371162.44389519,2008,688,11,1207,62,4,2010,458,9,784,50,2,2017,199,2,474,99,3,2010,535,9,-679,59,3,37,Forest,2152,3625,-1041,2152,3625,-1041
4213959.40655172,4039002.44389519,1985,1050,2,782,525,7,1985,474,2,365,237,6,2007,88,2,598,44,1,1985,644,2,-154,322,4,39,Forest,930,2314,-1089,930,2314,-1089
4441269.40655172,4523082.44389519,2000,303,5,936,60,2,1985,153,22,418,6,1,1985,39,25,618,1,0,2002,380,1,-443,380,4,40,Forest,2387,3257,-865,2387,3257,-865
4422669.40655172,4187742.44389519,0,0,0,0,0,0,1993,35,26,438,1,0,0,0,0,0,0,0,2001,289,1,-353,289,2,45,Forest,1672,2727,-782,1672,2727,-782
4215039.40655172,4313532.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Forest,1718,2664,-642,1718,2664,-642
4920009.40655172,5173542.44389519,1985,697,15,1537,46,3,1985,316,13,733,24,2,1985,105,12,580,8,1,1985,568,14,-734,40,3,52,Forest,731,1777,-402,731,1777,-402
4142259.40655172,3905382.44389519,0,0,0,0,0,0,0,0,0,0,0,0,2014,74,5,653,14,1,0,0,0,0,0,0,57,Forest,1474,2752,-613,1474,2752,-613
4394349.40655172,4291332.44389519,0,0,0,0,0,0,2000,335,1,240,335,3,2000,139,1,736,139,2,1985,528,7,5,75,4,58,Forest,1168,2820,-1025,1168,2820,-1025
4909869.40655172,5248242.44389519,1985,176,2,1916,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Forest,3051,4464,-683,3051,4464,-683
4335579.40655172,4155762.44389519,1988,1334,1,727,1334,15,1988,788,1,323,788,11,1988,353,1,700,353,11,1988,1143,1,-176,1143,10,69,Forest,2351,3436,-954,2351,3436,-954
4264449.40655172,4233342.44389519,0,0,0,0,0,0,1995,144,24,282,6,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Forest,1927,3853,-1397,1927,3853,-1397
4475529.40655172,4670412.44389519,2012,385,7,1448,55,2,2000,520,1,774,520,4,1985,56,20,502,2,0,2013,444,6,-687,74,3,75,Forest,1797,2620,-528,1797,2620,-528
4710729.40655172,5108472.44389519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Forest,1816,3282,-1048,1816,3282,-1048
4344849.40655172,4032762.44389519,0,0,0,0,0,0,1998,235,1,299,235,1,0,0,0,0,0,0,1995,231,4,-310,57,1,79,Forest,1064,1420,-367,1064,1420,-367
