x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
3951801.21718873,3021047.84462311,1990,1110,1,1060,1110,10,1990,700,1,378,700,9,1990,216,1,770,216,4,1990,718,1,-260,718,5,102,Forest,2344,2770,-208,2370,2675,-541
3954471.21718873,2977097.84462311,1994,605,1,1265,605,3,1994,249,1,551,249,2,1985,105,7,763,15,2,1994,403,1,-548,403,2,103,Forest,2957,3357,-548,2461,2629,-559
3848061.21718873,3103517.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,Forest,3025,4079,-658,2307,2801,-410
4025511.21718873,3009227.84462311,2011,1267,1,803,1267,11,2011,842,1,229,842,12,2011,363,1,746,363,5,2011,1215,1,-198,1215,13,105,Forest,1925,2210,-46,3035,3152,-539
4023651.21718873,3022307.84462311,2007,515,2,720,257,3,2006,279,3,301,93,3,2006,150,2,767,75,4,2006,527,5,-163,105,5,106,Forest,1537,1827,-108,2054,2355,-510
3992361.21718873,3089837.84462311,1999,849,1,1310,849,7,1985,492,34,515,14,2,1999,144,1,706,144,2,1999,1058,1,-340,1058,8,107,Forest,2270,2915,-493,2467,3500,-1122
3994911.21718873,3119657.84462311,1994,0,25,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,37,15,-709,2,0,108,Forest,2077,3053,-754,2037,2723,-695
3920991.21718873,3100157.84462311,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,1,549,9,0,0,0,0,0,0,0,109,Forest,989,3527,-1199,1388,2338,-810
3990141.21718873,3137177.84462311,2016,230,3,949,76,3,2017,288,2,331,144,6,2018,102,1,662,102,2,1985,318,34,-121,9,4,110,Forest,1463,2226,-167,1454,1916,-449
3999321.21718873,3089447.84462311,1985,402,34,1645,11,1,1985,435,34,730,12,1,1985,199,34,669,5,1,1985,618,34,-632,18,2,111,Forest,2847,3794,-753,2376,3508,-1013
3997791.21718873,3026297.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,Forest,2574,3324,-870,2130,2456,-582
3980001.21718873,3044447.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,Forest,2439,3054,-613,2301,2865,-716
3990471.21718873,2991467.84462311,2002,150,1,739,150,2,0,0,0,0,0,0,1985,54,34,786,1,1,1991,221,14,-75,15,4,114,Forest,2054,2432,-94,1496,1716,-306
4046301.21718873,3027017.84462311,1997,254,3,1865,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,Forest,3361,4461,-1101,2343,2950,-443
4020261.21718873,2964257.84462311,2012,283,1,1343,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,Forest,2689,3123,-683,2313,2651,-602
3988941.21718873,3004907.84462311,2003,206,4,1283,51,1,2001,47,1,570,47,0,1985,44,9,667,4,1,1985,56,34,-672,1,0,117,Forest,2264,2777,-660,2270,2585,-649
3805971.21718873,3109847.84462311,2006,88,2,1383,44,1,1996,17,23,516,0,0,2014,68,1,752,68,2,1985,70,34,-482,2,0,118,Forest,2435,3134,-565,2696,2999,-510
3933801.21718873,3051047.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1989,206,1,676,206,3,0,0,0,0,0,0,119,Forest,2639,4378,-1173,2250,3660,-1173
4025931.21718873,3012767.84462311,2004,343,15,577,22,2,2018,311,1,356,311,3,2005,74,1,771,74,1,2017,247,2,-358,123,2,120,Forest,1479,2101,-379,1429,1863,-410
3974661.21718873,3024857.84462311,2012,259,1,1346,259,2,0,0,0,0,0,0,1985,94,7,728,13,1,1985,248,8,-462,31,1,121,Forest,2372,2839,-570,1901,2258,-512
3924621.21718873,3015317.84462311,0,0,0,0,0,0,2009,290,3,513,96,3,2002,34,4,746,8,1,0,0,0,0,0,0,122,Forest,2838,3587,-842,2490,2693,-611
4032801.21718873,3042287.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1985,9,19,696,0,0,0,0,0,0,0,0,123,Forest,3095,3716,-884,2860,3227,-752
3911931.21718873,3079757.84462311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,Forest,2103,3935,-1020,2347,2731,-518
3952731.21718873,3104867.84462311,1988,920,1,1186,920,9,1985,814,5,283,162,6,0,0,0,0,0,0,1985,1040,5,-74,208,8,125,Forest,2655,3260,-291,2411,3007,-610
3928071.21718873,3003827.84462311,2016,428,1,1472,428,5,2016,337,1,513,337,5,2002,106,17,731,6,3,2016,419,1,-628,419,5,126,Forest,2441,3267,-688,2161,2977,-1008
4024881.21718873,3047897.84462311,2013,1018,1,339,1018,19,2013,565,1,200,565,7,2013,371,1,758,371,6,2013,749,1,-127,749,7,127,Forest,1455,1830,-95,2091,2538,-606
3990501.21718873,3049037.84462311,1993,384,2,1120,192,3,1992,57,27,546,2,0,2018,48,1,735,48,2,1993,286,4,-324,71,2,128,Forest,2867,3523,-686,2661,2931,-614
4009011.21718873,3099077.84462311,1995,234,24,783,9,2,0,0,0,0,0,0,2002,26,17,720,1,0,1985,179,34,-214,5,2,129,Forest,1425,2115,-241,1675,2122,-449
3980871.21718873,2992967.84462311,2015,628,1,860,628,6,2015,362,1,345,362,5,2015,160,1,729,160,6,2016,623,1,-363,623,4,130,Forest,2108,2575,-459,1839,2733,-1092
4043931.21718873,3054707.84462311,0,0,0,0,0,0,0,0,0,0,0,0,1985,111,34,529,3,0,0,0,0,0,0,0,131,Forest,2506,3678,-1281,1887,3056,-1661
4025511.21718873,3041867.84462311,1985,51,2,2295,25,0,2008,212,11,301,19,1,2000,32,19,786,1,1,2000,283,1,-209,283,2,132,Forest,3260,4186,-1040,2398,2693,-535
3952881.21718873,2982317.84462311,2004,259,1,1505,259,3,1992,135,1,467,135,2,1995,60,10,740,6,2,1991,311,13,-431,23,4,133,Forest,2911,3501,-687,2755,3115,-609
3870951.21718873,3133667.84462311,1993,154,26,994,5,1,1989,229,1,583,229,3,1994,50,25,713,2,1,1994,276,25,-210,11,2,134,Forest,2862,4294,-393,1854,2237,-382
3919101.21718873,3017087.84462311,1997,196,6,1373,32,2,1997,104,2,458,52,1,0,0,0,0,0,0,1985,59,34,-582,1,1,135,Forest,2706,3322,-620,2546,2736,-661
