x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
4851563.41699781,2489481.79413322,1988,187,2,1323,93,3,2017,131,2,504,65,2,2017,99,2,691,49,3,1998,375,21,-380,17,6,70,Forest,2810,3726,-746,2324,3426,-1073
4964573.41699781,2499591.79413322,0,0,0,0,0,0,0,0,0,0,0,0,2017,61,2,711,30,2,0,0,0,0,0,0,71,Forest,3147,3749,-710,2272,2642,-710
4713923.41699781,2412681.79413322,1985,62,34,1822,1,0,2003,122,3,810,40,1,2003,89,3,609,29,2,1985,210,34,-886,6,2,72,Forest,2531,3157,-547,2168,2508,-615
4913993.41699781,2481681.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,Forest,2331,2921,-663,1974,2403,-700
4944383.41699781,2487411.79413322,2014,692,2,1921,346,2,1985,607,8,700,75,2,1985,418,8,751,52,3,1985,315,34,-1060,9,0,74,Forest,1934,3149,-871,2166,2684,-636
4801343.41699781,2481561.79413322,0,0,0,0,0,0,0,0,0,0,0,0,2009,44,10,726,4,3,2010,71,9,-676,7,1,75,Forest,2426,3023,-545,2122,2603,-728
4849553.41699781,2518161.79413322,1998,129,1,1425,129,1,1985,87,2,476,43,2,1998,62,21,738,2,3,1985,151,34,-543,4,2,76,Forest,2956,3903,-851,2695,3151,-783
4652093.41699781,2465181.79413322,1985,110,34,1254,3,1,1985,60,34,515,1,1,1985,50,21,698,2,1,2000,180,4,-506,45,2,77,Forest,3007,3656,-865,2340,3001,-945
4806773.41699781,2522781.79413322,1985,555,7,1353,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,Forest,2111,3923,-1850,1794,3381,-1654
4775393.41699781,2544141.79413322,2005,196,1,1447,196,1,1985,151,24,471,6,3,1985,29,34,720,0,1,1985,210,24,-523,8,3,79,Forest,2999,3529,-679,2448,2738,-657
4860173.41699781,2516001.79413322,1988,392,1,1766,392,5,2015,328,1,576,328,6,1988,67,1,693,67,2,1988,374,1,-675,374,3,80,Forest,2635,3396,-849,2724,3107,-811
4652783.41699781,2477931.79413322,1985,81,34,1731,2,0,1985,116,34,696,3,1,1992,90,1,708,90,2,1985,184,34,-802,5,2,81,Forest,2480,3665,-955,1861,3475,-1290
4899923.41699781,2273331.79413322,0,0,0,0,0,0,2003,490,1,1234,490,7,2003,36,1,394,36,0,1985,361,3,-1447,120,3,82,Forest,2816,3801,-692,2685,3082,-708
4809293.41699781,2568891.79413322,0,0,0,0,0,0,1989,57,1,571,57,1,1985,29,34,725,0,1,1985,85,21,-650,4,1,83,Forest,2235,2783,-482,1981,2462,-700
4738883.41699781,2491611.79413322,0,0,0,0,0,0,0,0,0,0,0,0,2018,83,1,719,83,2,0,0,0,0,0,0,84,Forest,3276,3753,-847,3265,3516,-821
4975493.41699781,2531601.79413322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,52,34,-619,1,0,85,Forest,2143,3962,-1582,2527,3506,-950
4803923.41699781,2591631.79413322,1997,274,1,1631,274,3,1985,301,34,933,8,2,1985,123,34,567,3,2,1985,384,34,-897,11,2,86,Forest,2335,2973,-587,2634,2918,-618
4827293.41699781,2559681.79413322,0,0,0,0,0,0,0,0,0,0,0,0,2005,126,1,592,126,2,0,0,0,0,0,0,87,Forest,3054,3460,-792,2625,3052,-818
4766933.41699781,2516661.79413322,1985,155,34,1307,4,2,1985,104,34,455,3,2,2016,75,3,698,25,3,1985,227,34,-473,6,3,88,Forest,3378,3778,-797,2770,3069,-758
4718543.41699781,2488521.79413322,1996,95,23,1759,4,1,2001,49,3,640,16,1,2018,31,1,731,31,1,1999,60,1,-721,60,1,89,Forest,3082,4003,-1019,2425,3199,-1047
4810073.41699781,2379021.79413322,1985,654,1,2042,654,2,2009,262,8,765,32,1,2017,222,2,619,111,1,2015,729,4,-866,182,2,90,Forest,2986,3356,-751,2268,2678,-716
4854803.41699781,2495091.79413322,1999,616,1,1392,616,4,1999,379,1,516,379,7,1985,240,18,776,13,2,1999,461,1,-655,461,5,91,Forest,2282,3054,-586,1741,1974,-366
4768013.41699781,2425281.79413322,1989,175,30,1583,5,1,1985,33,34,634,0,0,0,0,0,0,0,0,1989,142,1,-631,142,2,92,Forest,2897,3845,-1079,2786,3140,-718
