x_coord,y_coord,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover,TCG.1985,TCB.1985,TCW.1985,TCG.2017,TCB.2017,TCW.2017
5115986.63554602,2234391.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,Forest,2721,3855,-1117,2965,3457,-794
5048396.63554602,2251131.22166272,0,0,0,0,0,0,1997,131,1,575,131,2,0,0,0,0,0,0,1997,215,1,-664,215,4,97,Forest,3118,3596,-783,2321,2807,-730
5055536.63554602,2263821.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,155,5,-711,31,1,98,Forest,2519,3350,-809,2427,2839,-628
5061476.63554602,2283951.22166272,1985,280,34,458,8,2,1985,149,34,190,4,2,1985,108,34,709,3,2,1985,315,34,-56,9,4,99,Forest,737,1126,-96,962,1319,-371
5097866.63554602,2232051.22166272,1985,288,34,1489,8,2,1985,115,34,595,3,1,0,0,0,0,0,0,1994,234,25,-656,9,2,100,Forest,2417,2843,-674,2297,2722,-825
5097986.63554602,2245251.22166272,1985,41,16,2076,2,0,2007,85,1,825,85,1,1985,68,4,697,17,2,0,0,0,0,0,0,101,Forest,3278,3766,-885,2537,3019,-922
5040926.63554602,2184501.22166272,1996,117,1,1708,117,2,2011,90,8,623,11,2,0,0,0,0,0,0,1996,144,1,-680,144,3,102,Forest,2419,3481,-871,2277,2861,-729
5063756.63554602,2165091.22166272,1985,93,34,1460,2,1,2004,308,1,628,308,6,0,0,0,0,0,0,2004,351,1,-726,351,7,103,Forest,2056,2697,-627,2053,2661,-689
5072576.63554602,2210031.22166272,1985,224,34,1783,6,2,1985,122,34,758,3,2,1996,67,12,634,5,2,1985,236,34,-837,6,2,104,Forest,2472,3166,-772,2514,3132,-861
5072486.63554602,2168691.22166272,2006,203,13,1331,15,2,1989,40,30,635,1,0,0,0,0,0,0,0,1992,119,2,-539,59,2,105,Forest,1571,2733,-776,1902,2621,-801
5046326.63554602,2221101.22166272,1985,37,34,1755,1,0,1985,39,34,713,1,0,1985,26,34,648,0,1,1985,122,34,-844,3,1,106,Forest,2838,3460,-862,2037,2762,-1015
5064566.63554602,2162211.22166272,2012,52,1,948,52,0,1986,436,1,366,436,9,1986,429,1,701,429,11,0,0,0,0,0,0,107,Forest,1376,1999,-345,1660,2051,-379
5089916.63554602,2239821.22166272,0,0,0,0,0,0,1985,194,1,732,194,4,1985,47,1,711,47,1,1985,110,34,-959,3,1,108,Forest,3132,3734,-898,2833,3415,-969
5126606.63554602,2222871.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,Forest,1683,3125,-1407,2184,2807,-694
5069336.63554602,2196621.22166272,2003,50,16,2178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,Forest,1894,3642,-1682,1907,3122,-1397
5081396.63554602,2148051.22166272,1996,253,8,1618,31,1,1985,84,19,799,4,0,0,0,0,0,0,0,1992,246,12,-801,20,1,111,Forest,1913,3086,-999,1997,2655,-739
5093576.63554602,2278941.22166272,0,0,0,0,0,0,2010,185,1,695,185,3,0,0,0,0,0,0,0,0,0,0,0,0,112,Forest,2137,3159,-939,2485,2903,-660
5027576.63554602,2261151.22166272,1989,186,5,1612,37,1,1995,138,2,856,69,1,0,0,0,0,0,0,1996,259,1,-905,259,2,113,Forest,1977,3249,-1187,1888,2789,-977
5029346.63554602,2261541.22166272,1995,109,7,1913,15,1,1996,149,1,766,149,4,2003,68,1,664,68,2,0,0,0,0,0,0,114,Forest,2934,3815,-1027,2561,3141,-958
5038586.63554602,2225061.22166272,1985,45,19,2391,2,0,1991,221,1,1185,221,4,1996,139,1,513,139,4,2003,246,1,-1407,246,3,115,Forest,2663,3864,-1312,2320,3310,-1333
5062466.63554602,2204751.22166272,2001,411,1,1705,411,3,2001,546,1,804,546,7,2001,296,1,546,296,6,2001,561,1,-978,561,4,116,Forest,2680,3262,-800,2064,3068,-1276
5094926.63554602,2228631.22166272,2007,375,8,1951,46,4,2004,268,2,714,134,4,2004,144,2,717,72,6,2004,300,6,-876,50,4,117,Forest,3323,3872,-854,2805,3497,-1037
5043866.63554602,2224251.22166272,1985,67,34,1552,1,0,2012,88,1,603,88,1,2017,108,2,658,54,4,1985,88,34,-767,2,1,118,Forest,2262,3083,-809,2021,2649,-805
5100596.63554602,2218701.22166272,1996,402,1,1353,402,3,1996,302,1,567,302,5,0,0,0,0,0,0,1996,379,1,-563,379,4,119,Forest,2001,2602,-649,2273,2783,-644
5123126.63554602,2234211.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,Forest,1791,3252,-1337,2267,2989,-851
5049536.63554602,2200851.22166272,1993,98,26,1776,3,1,1993,68,26,717,2,2,2002,42,11,659,3,2,1992,122,27,-875,4,2,121,Forest,2623,3393,-950,2310,3037,-994
5059796.63554602,2232561.22166272,1985,65,34,1658,1,0,1992,3,27,732,0,0,1985,59,2,633,29,2,2004,102,1,-890,102,2,122,Forest,2321,3035,-826,2044,2646,-848
5058356.63554602,2249241.22166272,1985,189,34,1196,5,2,1985,101,34,499,2,2,2013,67,1,666,67,4,1985,158,34,-516,4,3,123,Forest,2219,2680,-583,2076,2375,-608
5141846.63554602,2246721.22166272,1985,303,14,1037,21,3,1985,87,13,416,6,1,1996,74,4,731,18,3,1998,203,1,-504,203,3,124,Forest,2065,2405,-467,2192,2427,-526
5074766.63554602,2277111.22166272,1998,431,1,1499,431,4,1997,415,2,515,207,7,0,0,0,0,0,0,1997,338,2,-684,169,2,125,Forest,2088,3060,-788,2440,2951,-748
5032916.63554602,2206011.22166272,0,0,0,0,0,0,2006,88,13,1130,6,1,0,0,0,0,0,0,2006,70,13,-1335,5,1,126,Forest,2410,4057,-1575,2112,3307,-1269
5054756.63554602,2219601.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,Forest,2059,3721,-1775,1992,3269,-1426
5087396.63554602,2260251.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Forest,2362,3672,-1171,2556,3142,-847
5029436.63554602,2236881.22166272,0,0,0,0,0,0,2012,137,1,1081,137,2,0,0,0,0,0,0,1985,55,7,-1329,7,0,129,Forest,2450,3642,-1331,2111,3138,-1237
5039216.63554602,2222151.22166272,0,0,0,0,0,0,0,0,0,0,0,0,1992,71,1,647,71,1,0,0,0,0,0,0,130,Forest,2646,3447,-963,2268,2878,-910
5055086.63554602,2203341.22166272,1996,201,3,2056,67,1,2011,287,2,1047,143,2,2012,262,1,519,262,5,2011,416,2,-1320,208,2,131,Forest,2461,3620,-1276,1923,3256,-1514
5069606.63554602,2256621.22166272,1985,171,34,1348,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,181,34,-597,5,2,132,Forest,2200,2724,-603,1979,2545,-737
5026436.63554602,2243271.22166272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Forest,1990,3706,-1546,2308,3124,-1055
5079626.63554602,2148471.22166272,1985,121,34,1236,3,2,1993,107,1,426,107,2,0,0,0,0,0,0,1985,120,34,-439,3,1,134,Forest,2157,3068,-711,2182,2666,-567
5072156.63554602,2234511.22166272,0,0,0,0,0,0,2017,188,2,612,94,2,2018,135,1,588,135,5,2017,213,2,-586,106,2,135,Forest,1455,2971,-1043,1388,2433,-822
