x_coord,y_coord,year.B1,magnitude.B1,duration.B1,pre.B1,rate.B1,dsnr.B1,year.B2,magnitude.B2,duration.B2,pre.B2,rate.B2,dsnr.B2,year.B3,magnitude.B3,duration.B3,pre.B3,rate.B3,dsnr.B3,year.B4,magnitude.B4,duration.B4,pre.B4,rate.B4,dsnr.B4,year.B5,magnitude.B5,duration.B5,pre.B5,rate.B5,dsnr.B5,year.B7,magnitude.B7,duration.B7,pre.B7,rate.B7,dsnr.B7,year.NBR,magnitude.NBR,duration.NBR,pre.NBR,rate.NBR,dsnr.NBR,year.TCB,magnitude.TCB,duration.TCB,pre.TCB,rate.TCB,dsnr.TCB,year.TCG,magnitude.TCG,duration.TCG,pre.TCG,rate.TCG,dsnr.TCG,year.TCW,magnitude.TCW,duration.TCW,pre.TCW,rate.TCW,dsnr.TCW,plotid,landcover
5127841.13716065,2170272.46953535,0,0,0,0,0,0,1985,62,36,577,1,0,1985,98,36,465,2,0,2011,1887,1,3898,1887,5,2012,471,1,2029,471,4,1985,324,36,840,9,2,2011,380,1,568,380,5,2012,380,9,3594,42,1,2011,1625,1,2526,1625,4,1985,389,30,-979,12,2,48,Forest
5187691.13716065,2112072.46953535,1985,129,7,597,18,2,2017,132,1,612,132,2,2017,398,1,250,398,5,1997,1167,1,4338,1167,4,2017,714,1,1798,714,5,0,0,0,0,0,0,1997,201,1,468,201,3,0,0,0,0,0,0,1997,933,1,2318,933,3,2017,534,4,-808,133,2,49,Forest
5234821.13716065,1994682.46953535,2007,115,14,368,8,2,2007,97,14,608,6,2,2014,159,1,584,159,2,0,0,0,0,0,0,2008,614,1,1395,614,6,2008,552,1,676,552,4,2008,277,1,587,277,3,1997,683,24,2577,28,3,2015,366,6,1566,61,1,2008,1069,1,-695,1069,5,50,Forest
5176111.13716065,2084442.4695353499,1997,88,6,274,14,1,1996,161,6,398,26,3,1999,205,3,317,68,4,0,0,0,0,0,0,1985,194,36,1488,5,1,1993,193,6,549,32,2,1998,85,3,667,28,4,1985,503,36,2632,13,2,0,0,0,0,0,0,1985,167,21,-688,7,1,51,Forest
5138221.13716065,2188302.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,644,2,2720,322,3,1985,296,36,1381,8,2,1996,174,2,716,87,2,1985,86,11,540,7,2,1985,300,36,2520,8,1,0,0,0,0,0,0,1985,262,36,-722,7,2,52,Forest
5195971.13716065,2163522.46953535,2007,15,14,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,528,1,2968,528,5,1996,543,25,1844,21,3,1996,212,22,1101,9,2,2003,128,1,500,128,3,2001,92,20,3297,4,0,1985,425,1,1238,425,3,1996,874,22,-847,39,10,53,Forest
5197741.13716065,2090652.4695353499,2012,73,9,230,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,487,1,3906,487,2,1997,220,1,1568,220,3,1997,79,1,649,79,1,2016,74,1,669,74,4,1997,313,1,3092,313,2,2016,732,1,2730,732,4,1985,146,36,-714,4,2,54,Forest
5182351.13716065,2012052.46953535,2007,20,14,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,405,10,4544,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Forest
5188051.13716065,2092632.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,209,10,1047,20,1,1985,151,10,503,15,2,1996,661,25,3121,26,3,0,0,0,0,0,0,1985,242,10,-1099,24,1,56,Forest
5158891.13716065,2100672.46953535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,248,1,1698,248,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,351,3,2801,117,1,0,0,0,0,0,0,0,0,0,0,0,0,57,Forest
5166901.13716065,2082132.4695353499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,304,1,983,304,1,1985,84,10,512,8,1,1999,226,3,3659,75,1,0,0,0,0,0,0,2005,263,3,-1148,87,1,58,Forest
5120971.13716065,2216202.46953535,0,0,0,0,0,0,1991,340,3,345,113,2,1989,346,7,168,49,2,1990,804,4,5245,201,2,1997,258,1,2105,258,3,0,0,0,0,0,0,0,0,0,0,0,0,2002,931,4,3761,232,3,0,0,0,0,0,0,1997,405,1,-1005,405,5,59,Forest
